Fecha;Numero_horas_con_deambulacion;Numero_horas_estacionarias;Total_hrs_monitorizadas;Hrs_sin_registro;min_totales_en_movimiento;Total_min_de_ejercicio_diario;distancia_caminada_en_km;Numero_pasos_por_dia;FCr_promedio_diario;Gasto_calorico_activo;HRV_SDNN;FC_al_caminar_promedio_diario;ratio_mov;ratio_ejercicio;superavit_calorico;cobertura_monitorizacion;ratio_actividad_sedentaria
29/05/2022;14;8;22;2;142;21;5.05806024;6414;55;745.506;61.3049;104.5;0.107575758;0.147887324;33.26295594;0.916666667;1.75
30/05/2022;13;11;24;0;125;29;4.67399041;5931;48;750.019;60.23955;98;0.086805556;0.232;33.46431679;1;1.181818182
31/05/2022;12;11;23;1;223;99;4.95486465;6260;47;744.376;60.6128;102.5;0.161594203;0.443946188;33.21253765;0.958333333;1.090909091
01/06/2022;14;9;23;1;122;28;4.392743193;8010;46;627.094;50.31748333;88;0.088405797;0.229508197;27.97965421;0.958333333;1.555555556
02/06/2022;13;10;23;1;122;25;4.73211108;6049;46;795.819;81.25405;90.5;0.088405797;0.204918033;35.5078193;0.958333333;1.3
03/06/2022;14;9;23;1;122;6;3.67944631;4690;44;580.958;74.49333333;87;0.088405797;0.049180328;25.92116007;0.958333333;1.555555556
04/06/2022;10;12;22;2;138;21;4.96204329;6319;47;663.895;59.30691667;93;0.104545455;0.152173913;29.62163971;0.916666667;0.833333333
05/06/2022;11;11;22;2;141;33;5.728121394;7282;43.8479;806.8;84.78903333;91;0.106818182;0.234042553;35.9977691;0.916666667;1
06/06/2022;12;8;20;4;186;70;6.457016742;7979;45;852.995;54.7068;109.5;0.155;0.376344086;38.05889571;0.833333333;1.5
07/06/2022;15;8;23;1;232;83;5.270616249;9415;44;718.806;56.19138;106;0.168115942;0.357758621;32.07165644;0.958333333;1.875
08/06/2022;6;8;14;10;116;52;2.34861072;3008;53;406.142;65.3915;91;0.138095238;0.448275862;18.12122699;0.583333333;0.75
09/06/2022;11;13;24;0;187;59;6.43126312;8196;56;885.258;102.0926485;92;0.129861111;0.315508021;39.49840491;1;0.846153846
10/06/2022;14;8;22;2;101;8;3.647005201;4484;46.9299;650.794;75.07385;99;0.076515152;0.079207921;29.03709983;0.916666667;1.75
11/06/2022;13;8;21;3;169;75;2.98917179;3868;40.437468;574.939;66.58244;90.25;0.134126984;0.443786982;25.65260457;0.875;1.625
12/06/2022;14;7;21;3;43;6;2.01506273;2470;56;475.723;50.74124286;105;0.034126984;0.139534884;21.22578918;0.875;2
13/06/2022;14;10;24;0;244;105.55;8.944717678;10665.31;44;1233.2943;45.83628333;104;0.169444444;0.432581967;55.02707418;1;1.4
14/06/2022;11;9;20;4;163;82;4.31595036;5446;47;597.042;54.4017;98;0.135833333;0.503067485;26.63879532;0.833333333;1.222222222
15/06/2022;14;10;24;0;179;21;6.661856893;8402;46;1000.182;75.376;99;0.124305556;0.117318436;44.6260792;1;1.4
16/06/2022;16;4;20;4;160;48;4.71742655;5960;55;840.543;65.79936;90.5;0.133333333;0.3;37.50331288;0.833333333;4
17/06/2022;13;9;22;2;99;11;4.940967934;6250;52;699.551;42.96778333;93;0.075;0.111111111;31.21253765;0.916666667;1.444444444
18/06/2022;16;7;23;1;107;31;5.395549126;6946;57;1040.437;48.75342;95.5;0.077536232;0.289719626;46.42217513;0.958333333;2.285714286
19/06/2022;14;3;17;7;102;19;3.581384733;4044;44;684.924;77.0824;102;0.1;0.18627451;30.55991076;0.708333333;4.666666667
20/06/2022;12;9;21;3;119;79;3.13356255;3972;52;520.888;70.822625;96;0.094444444;0.663865546;23.24095929;0.875;1.333333333
21/06/2022;11;11;22;2;126;37;3.32159205;4178;44.7988;565.922;99.2737;87.5;0.095454545;0.293650794;25.25028444;0.916666667;1
22/06/2022;14;8;22;2;115;16;4.72930879;5600;47;662.729;61.79673333;89;0.087121212;0.139130435;29.56961517;0.916666667;1.75
23/06/2022;15;9;24;0;143;102;2.97247625;3753;49;554.998;43.26776667;102;0.099305556;0.713286713;24.76287786;1;1.666666667
24/06/2022;12;9;21;3;77;17;3.29888659;4219;58.42;538.183;42.7297795;104;0.061111111;0.220779221;24.01262688;0.875;1.333333333
25/06/2022;13;6;19;5;68;22;3.35344495;4220;52;687.494;56.46985;97;0.059649123;0.323529412;30.67457892;0.791666667;2.166666667
26/06/2022;11;13;24;0;96;17;3.732747713;4695;43;737.189;58.82631667;89.5;0.066666667;0.177083333;32.89186838;1;0.846153846
27/06/2022;10;9;19;5;53;6;6.57747756;2686;44;786.475;86.11448;97;0.046491228;0.113207547;35.09090909;0.791666667;1.111111111
28/06/2022;10;11;21;3;106;63;1.828064012;2333.11;48;378.82688;55.42962;123;0.084126984;0.594339623;16.9024821;0.875;0.909090909
29/06/2022;11;11;22;2;87;30;2.9523637;5787;46;522.838;80.87173333;95;0.065909091;0.344827586;23.32796431;0.916666667;1
30/06/2022;9;15;24;0;95;64;1.92285788;2446;47;418.775;84.65668;94;0.065972222;0.673684211;18.68488567;1;0.6
01/07/2022;13;11;24;0;123;12;3.73505383;4761;53;722.812;55.00853333;103;0.085416667;0.097560976;32.25039598;1;1.181818182
02/07/2022;16;7;23;1;331;102.3;10.21548513;12624.7;48;1242.049;46.1109;104;0.239855072;0.309063444;55.41769102;0.958333333;2.285714286
03/07/2022;15;8;23;1;101;29;3.915318858;4773;46;691.283;49.11116667;104;0.073188406;0.287128713;30.84363636;0.958333333;1.875
04/07/2022;16;8;24;0;153;15;5.23642565;6587;51;871.562;67.55325;103;0.10625;0.098039216;38.88731735;1;2
05/07/2022;7;5;12;12;94;45;2.23379119;2769;52;336.245;59.38146667;94.5;0.130555556;0.478723404;15.00256553;0.5;1.4
06/07/2022;8;3;11;13;41;9;1.65224753;2118;53;347.65;61.25403333;107;0.062121212;0.219512195;15.51143335;0.458333333;2.666666667
07/07/2022;13;3;16;8;89;55;3.742675861;4702;59.4;652.866;55.023775;103.5;0.092708333;0.617977528;29.12954824;0.666666667;4.333333333
08/07/2022;14;9;23;1;171;67;4.741846263;6102;46;797.214;79.62854;93;0.123913043;0.391812865;35.57006135;0.958333333;1.555555556
09/07/2022;16;1;17;7;230;77;8.21865641;10286;58;1146.218;36.320468;95;0.225490196;0.334782609;51.14190742;0.708333333;16
10/07/2022;9;3;12;12;43;9;1.5154561;1765;51;313.0281;53.56994;104;0.059722222;0.209302326;13.96667485;0.5;3
11/07/2022;17;0;17;7;115;15;4.86342039;6132;56;808.765;68.5391;86.5;0.112745098;0.130434783;36.08544339;0.708333333;#¡DIV/0!
12/07/2022;13;9;22;2;35;4;1.32819388;1738;44;426.526;85.09555;89;0.026515152;0.114285714;19.03071946;0.916666667;1.444444444
13/07/2022;12;9;21;3;88;7;2.668199925;3391;43.8361;525.289;60.38073333;79;0.06984127;0.079545455;23.43732292;0.875;1.333333333
14/07/2022;10;2;12;12;126;54;2.81646387;3529;48.2522;467.025;60.35785;92;0.175;0.428571429;20.83770218;0.5;5
15/07/2022;14;0;14;10;96;15;3.152893206;3984;58;637.709;51.142175;87.5;0.114285714;0.15625;28.45327384;0.583333333;#¡DIV/0!
16/07/2022;12;10;22;2;161;96;5.01111752;6146;54;683.308;41.7082;102.5;0.121969697;0.596273292;30.48780814;0.916666667;1.2
17/07/2022;8;10;18;6;49;4;2.14345439;2709;43;342.346;90.43281667;89;0.04537037;0.081632653;15.2747797;0.75;0.8
18/07/2022;13;11;24;0;109;18;4.21133125;5269;47;758.84;94.57709667;85.25;0.075694444;0.165137615;33.8578918;1;1.181818182
19/07/2022;12;6;18;6;164;68;3.15231296;4052;47;588.212;65.35485;109;0.151851852;0.414634146;26.24481874;0.75;2
20/07/2022;13;8;21;3;104;14;3.80024563;4700;51;681.177;53.38031667;92;0.082539683;0.134615385;30.39272727;0.875;1.625
21/07/2022;12;11;23;1;147;66;4.425002543;5502;48;740.959;50.29476;91.5;0.106521739;0.448979592;33.06007808;0.958333333;1.090909091
22/07/2022;17;6;23;1;90;36;3.841197293;4856;44;1005.152;65.8459;85;0.065217391;0.4;44.84783045;0.958333333;2.833333333
23/07/2022;11;8;19;5;224;89;8.800604441;11161;43;1522.052;62.98398;91.75;0.196491228;0.397321429;67.91085332;0.791666667;1.375
24/07/2022;14;6;20;4;154;74;9.391909163;7876;41.6;1460.958;84.3989;91;0.128333333;0.480519481;65.18496375;0.833333333;2.333333333
25/07/2022;8;13;21;3;42;47;2.827045403;3547;48;798.497;82.177275;87;0.033333333;1.119047619;35.62730619;0.875;0.615384615
26/07/2022;11;5;16;8;94;20;3.3437383;4178;46;597.101;50.06208;95.5;0.097916667;0.212765957;26.64142777;0.666666667;2.2
27/07/2022;10;10;20;4;86;22;2.65703719;3433;49;617.056;73.02086667;93.5;0.071666667;0.255813953;27.53177914;0.833333333;1
28/07/2022;11;13;24;0;57;15;2.05323542;2579;47;1832.3237;48.23256667;96;0.039583333;0.263157895;81.75454322;1;0.846153846
29/07/2022;11;11;22;2;121;26;4.23670764;5370;49;1079.431;52.05714;97.5;0.091666667;0.214876033;48.16200781;0.916666667;1
30/07/2022;8;15;23;1;30;14;1.24061809;1609;48;1771.101;60.07625;94.5;0.02173913;0.466666667;79.02291132;0.958333333;0.533333333
31/07/2022;10;9;19;5;27;4;0.99200371;1259.7;52;343.038;71.43692;80;0.023684211;0.148148148;15.30565533;0.791666667;1.111111111
01/08/2022;6;0;6;18;77;45;1.70418136;2157;54;270.623;81.4477;101;0.213888889;0.584415584;12.07464584;0.25;#¡DIV/0!
02/08/2022;13;11;24;0;134;53;4.117456054;5193;48;784.016;51.18208333;99.5;0.093055556;0.395522388;34.98119353;1;1.181818182
03/08/2022;8;13;21;3;25;7;1.46804777;1850;49;379.123;55.67815;77;0.01984127;0.28;16.91569437;0.875;0.615384615
04/08/2022;13;10;23;1;181;76;6.289289391;7786.6;47;1253.281;64.05542;93.5;0.13115942;0.419889503;55.91883993;0.958333333;1.3
05/08/2022;8;15;23;1;45;8;1.99580443;2557;49;521.327;55.83141667;95.5;0.032608696;0.177777778;23.26054657;0.958333333;0.533333333
06/08/2022;9;14;23;1;68;3.3;2.344321223;3022;53;559.218;63.44526667;87;0.049275362;0.048529412;24.95116564;0.958333333;0.642857143
07/08/2022;9;8;17;7;71;8;2.113222823;2663;50;527.853;85.7936;98.25;0.069607843;0.112676056;23.55172337;0.708333333;1.125
08/08/2022;6;17;23;1;66;13;2.637763653;3280;42.0932;1659.215;103.05855;92.5;0.047826087;0.196969697;74.03078639;0.958333333;0.352941176
09/08/2022;13;10;23;1;128;69;3.56622839;4433;47;635.572;50.14335;97;0.092753623;0.5390625;28.35792526;0.958333333;1.3
10/08/2022;11;12;23;1;59;5;2.2011526;2803;48;548.099;70.84596667;92;0.042753623;0.084745763;24.45505856;0.958333333;0.916666667
11/08/2022;11;12;23;1;131;65;2.394361781;2999;47;1866.4941;65.50203333;88.5;0.094927536;0.496183206;83.27915672;0.958333333;0.916666667
12/08/2022;6;10;16;8;13;6;0.875149614;1093.7;47;265.0972;54.61476;92.25;0.013541667;0.461538462;11.82809593;0.666666667;0.6
13/08/2022;12;11;23;1;138;78.1;4.062033335;5032;45;786.364;71.09986667;90;0.1;0.565942029;35.0859565;0.958333333;1.090909091
14/08/2022;9;15;24;0;44;8;1.8851629;2418;46;471.052;67.59211667;92.25;0.030555556;0.181818182;21.01737869;1;0.6
15/08/2022;13;3;16;8;122;10;3.60987905;4584;44;731.014;46.042625;82.5;0.127083333;0.081967213;32.61635248;0.666666667;4.333333333
16/08/2022;10;12;22;2;40;14;2.065160353;2590;47;848.43;71.91218;94.5;0.03030303;0.35;37.85521472;0.916666667;0.833333333
17/08/2022;13;8;21;3;119;15;3.57168942;4528;48;747.12;59.53935;101.5;0.094444444;0.12605042;33.33496933;0.875;1.625
18/08/2022;12;13;25;-1;113;10;4.421733443;5552;50;1239.398;53.8956;102;0.075333333;0.088495575;55.29940881;1.041666667;0.923076923
19/08/2022;4;8;12;12;57;14;1.80182342;2718;46.4973;294.471;104.9619783;94.5;0.079166667;0.245614035;13.13869492;0.5;0.5
20/08/2022;13;4;17;7;143;7;2.99183331;3303;55;768.473;43.8653;104;0.140196078;0.048951049;34.2876966;0.708333333;3.25
21/08/2022;7;15;22;2;12;4;0.97502637;1226;42.02796;425.47;56.08605;110;0.009090909;0.333333333;18.9836029;0.916666667;0.466666667
22/08/2022;10;13;23;1;107;37;6.16679928;7669;46;844.9;81.03802;101.75;0.077536232;0.345794393;37.69771333;0.958333333;0.769230769
23/08/2022;12;3;15;9;75;34;2.43463492;3039;56;633.85;49.7751;103.75;0.083333333;0.453333333;28.28109314;0.625;4
24/08/2022;12;9;21;3;112;15;5.81186874;4354;47;885.992;52.14395;97;0.088888889;0.133928571;39.53115449;0.875;1.333333333
25/08/2022;8;16;24;0;84;52;1.90930027;2387;49;585.881;38.9482;98;0.058333333;0.619047619;26.14081428;1;0.5
26/08/2022;15;10;25;-1;140;27;4.46237546;5609;47;993.321;63.49741667;102;0.093333333;0.192857143;44.31995538;1.041666667;1.5
27/08/2022;9;7;16;8;73;15;2.33937799;2908;54;592.318;36.112332;147;0.076041667;0.205479452;26.42802008;0.666666667;1.285714286
28/08/2022;11;13;24;0;50;12;2.086156823;2615;46;597.515;89.72564;86;0.034722222;0.24;26.65989961;1;0.846153846
29/08/2022;14;4;18;6;86;12;3.115522885;3928;47;703.499;51.85;100;0.07962963;0.139534884;31.38868935;0.75;3.5
30/08/2022;10;8;18;6;124;75;3.079299641;3859;48;538.393;54.9219;95.25;0.114814815;0.60483871;24.02199665;0.75;1.25
31/08/2022;9;3;12;12;76;23;3.30638643;4190;57.4;584.877;43.63915;85.5;0.105555556;0.302631579;26.09601785;0.5;3
01/09/2022;9;14;23;1;72;7;1.37295498;1797;47;558.67;48.68236667;96.625;0.052173913;0.097222222;24.926715;0.958333333;0.642857143
02/09/2022;10;13;23;1;73;21;3.08579704;3477;46;577.428;45.05881667;105;0.052898551;0.287671233;25.76365867;0.958333333;0.769230769
03/09/2022;13;10;23;1;53;12;2.41816573;3037;50;610.249;46.49956;95;0.038405797;0.226415094;27.2280647;0.958333333;1.3
04/09/2022;10;14;24;0;34;9;1.29756158;1630;49;570.576;48.89298333;95;0.023611111;0.264705882;25.45793642;1;0.714285714
05/09/2022;9;10;19;5;82;5;2.29144069;2889;48;549.219;36.56184;95.125;0.071929825;0.06097561;24.50503067;0.791666667;0.9
06/09/2022;7;13;20;4;133;43;1.58722929;2026;48;430.58494;86.230689;90;0.110833333;0.323308271;19.21182108;0.833333333;0.538461538
07/09/2022;9;12;21;3;91;4.29;1.65377169;2132;49;442.006;43.81054;92.5;0.072222222;0.047142857;19.72140547;0.875;0.75
08/09/2022;13;3;16;8;139;22;3.3687259;4194;60;719.036;32.28081927;99.5;0.144791667;0.158273381;32.08191857;0.666666667;4.333333333
09/09/2022;11;10;21;3;76;9;1.83405069;2386;53;2207.345;40.88408333;85;0.06031746;0.118421053;98.48722811;0.875;1.1
10/09/2022;12;12;24;0;43;15;1.98949853;2516;51;550.793;47.85978333;92.5;0.029861111;0.348837209;24.57525934;1;1
11/09/2022;13;7;20;4;44;12;1.630382934;2061;47;1325.987;50.1309;107;0.036666667;0.272727273;59.16283324;0.833333333;1.857142857
12/09/2022;13;10;23;1;136;12;3.745469486;4692;47;750.032;84.91181667;94.75;0.098550725;0.088235294;33.46489682;0.958333333;1.3
13/09/2022;15;9;24;0;358;62.13;3.68621726;4695;48;657.15;53.31128333;89;0.248611111;0.173547486;29.32069158;1;1.666666667
14/09/2022;11;10;21;3;62;6;2.04694648;2579;46;1322.383;49.68033333;81.5;0.049206349;0.096774194;59.00203012;0.875;1.1
15/09/2022;14;10;24;0;105;6;3.04113988;4010;45;1137.384;53.65148;98;0.072916667;0.057142857;50.74775237;1;1.4
16/09/2022;18;1;19;5;245;60;8.166356977;9989.05;55;1351.022;54.47912;89;0.214912281;0.244897959;60.27984384;0.791666667;18
17/09/2022;12;5;17;7;279;35;3.99664199;4322;53;655.556;63.323175;96;0.273529412;0.125448029;29.24957055;0.708333333;2.4
18/09/2022;6;15;21;3;17;11;1.155172585;1432.62;45;1123.936;83.20141667;73;0.013492063;0.647058824;50.14773006;0.875;0.4
19/09/2022;14;1;15;9;143;23;4.84430113;6068;56;797.199;52.974725;89;0.158888889;0.160839161;35.56939208;0.625;14
20/09/2022;8;11;19;5;62;13;2.486466472;3135;49;457.58;58.26401667;76.5;0.054385965;0.209677419;20.41628555;0.791666667;0.727272727
21/09/2022;11;10;21;3;117;8;3.266828817;4160;49;595.203;44.97442;105.5;0.092857143;0.068376068;26.55674289;0.875;1.1
22/09/2022;14;10;24;0;139;42;5.00278676;6335;56;1810.885;47.55913333;88;0.096527778;0.302158273;80.79799219;1;1.4
23/09/2022;15;1;16;8;116;32;5.263501133;6698;50;914.926;57.98614;88;0.120833333;0.275862069;40.82213051;0.666666667;15
24/09/2022;14;7;21;3;74;21;3.5276344;4348;59;606.306;51.20113333;95;0.058730159;0.283783784;27.05213608;0.875;2
25/09/2022;14;5;19;5;153;34;5.65699161;7039;46;936.35;43.055125;88;0.134210526;0.222222222;41.77802566;0.791666667;2.8
26/09/2022;12;3;15;9;128;22;3.96256297;5555;60;743.625;41.75393333;137;0.142222222;0.171875;33.17902956;0.625;4
27/09/2022;11;12;23;1;158;34;4.445557821;5530;48;1595.132;61.25378;76;0.114492754;0.215189873;71.17153374;0.958333333;0.916666667
28/09/2022;13;9;22;2;82;18;3.20146846;4022;47;757.574;57.30756667;86;0.062121212;0.219512195;33.80140547;0.916666667;1.444444444
29/09/2022;14;11;25;-1;121;30;6.72505972;5332;48;2241.43068;77.38811667;88;0.080666667;0.247933884;100.0080616;1.041666667;1.272727273
30/09/2022;14;4;18;6;97;8;2.95605216;3766;60;683.832;55.82726;94;0.089814815;0.082474227;30.51118795;0.75;3.5
01/10/2022;14;8;22;2;83;15;3.03013838;4033;54;670.843;46.28357143;98.75;0.062878788;0.180722892;29.93164529;0.916666667;1.75
02/10/2022;11;11;22;2;38;7;2.10033508;2470;54;415.352;65.34763333;94;0.028787879;0.184210526;18.53215839;0.916666667;1
03/10/2022;15;9;24;0;104;30;4.96392703;6055;59;769.338;33.16169567;109;0.072222222;0.288461538;34.32629113;1;1.666666667
04/10/2022;13;10;23;1;66;5;2.214101433;2856;52;526.405;56.27746667;94;0.047826087;0.075757576;23.48711656;0.958333333;1.3
05/10/2022;8;9;17;7;48;2;1.79918515;2283;52;836.692;63.41984;90.5;0.047058824;0.041666667;37.33148912;0.708333333;0.888888889
06/10/2022;14;10;24;0;65;7;5.310085833;3121;54;1287.966;40.17166667;102;0.045138889;0.107692308;57.46641383;1;1.4
07/10/2022;13;11;24;0;112;20;3.395942093;4284;52;1293.542;48.38458333;96.375;0.077777778;0.178571429;57.71520357;1;1.181818182
08/10/2022;12;9;21;3;56;9;2.82100563;3612;53;1050.406;50.34356667;100.75;0.044444444;0.160714286;46.86697156;0.875;1.333333333
09/10/2022;18;5;23;1;152;46;6.61805638;7934;61;1098.682;40.68966667;105.5;0.110144928;0.302631579;49.02094813;0.958333333;3.6
10/10/2022;15;8;23;1;187;25;5.20444454;6507;52;1720.735;50.28878333;102;0.135507246;0.13368984;76.77568321;0.958333333;1.875
11/10/2022;12;4;16;8;89;12;3.12649319;3891;57;601.623;43.58648;108.5;0.092708333;0.134831461;26.84319018;0.666666667;3
12/10/2022;16;8;24;0;131;38;4.72519466;5789;51;1488.881;54.03348833;102;0.090972222;0.290076336;66.43083101;1;2
13/10/2022;2;9;11;13;14;5;0.95252103;1077;60;1091.458;67.4086;107.5;0.021212121;0.357142857;48.698628;0.458333333;0.222222222
14/10/2022;11;5;16;8;59;9;2.561127703;3244;61;562.35;46.02332;96;0.061458333;0.152542373;25.09090909;0.666666667;2.2
15/10/2022;1;6;7;17;1;1.29;0.311158505;357.77;48;255.39208;55.03435;95.25;0.002380952;1.29;11.39507328;0.291666667;0.166666667
17/10/2022;13;3;16;8;157;77.49;3.851275503;4836;56;591.885;39.26512;102;0.163541667;0.493566879;26.4087005;0.666666667;4.333333333
18/10/2022;13;9;22;2;91;31;4.152711373;5258;56;766.651;47.27633333;110;0.068939394;0.340659341;34.20640268;0.916666667;1.444444444
19/10/2022;16;8;24;0;136;13;3.9916594;5146;42.16;1663.715;48.05776667;120.5;0.094444444;0.095588235;74.23156721;1;2
20/10/2022;16;8;24;0;175;22;5.572690674;6847;59;1330.303;41.20645;107.5;0.121527778;0.125714286;59.35540435;1;2
21/10/2022;13;7;20;4;158;64;8.14124379;10218;53;1152.437;66.242075;123.5;0.131666667;0.405063291;51.4193865;0.833333333;1.857142857
22/10/2022;19;4;23;1;283;62;9.302102232;11274.48;51;2464.56721;51.85803333;110;0.205072464;0.219081272;109.9639581;0.958333333;4.75
23/10/2022;7;5;12;12;28;13;1.3789234;1719;51;289.935;65.3116;106;0.038888889;0.464285714;12.93630786;0.5;1.4
24/10/2022;15;10;25;-1;107;27;3.767156343;4730;45;823.363;76.5768655;93;0.071333333;0.252336449;36.73677635;1.041666667;1.5
25/10/2022;16;7;23;1;152;52;6.611315934;7990;47;1149.632;39.88294;109.5;0.110144928;0.342105263;51.29423313;0.958333333;2.285714286
26/10/2022;11;10;21;3;106;19;3.590598626;4611;46;691.772;60.758;101;0.084126984;0.179245283;30.86545455;0.875;1.1
27/10/2022;11;9;20;4;37;18;2.17516008;2773;52.7214;1248.546;60.7362;106;0.030833333;0.486486486;55.7075739;0.833333333;1.222222222
28/10/2022;7;1;8;16;75;20;4.659630104;3325;53;714.243;38.77313333;104;0.15625;0.266666667;31.8680647;0.333333333;7
29/10/2022;7;13;20;4;27;7;1.13794631;1411;55;982.346;54.29538;104;0.0225;0.259259259;43.83027328;0.833333333;0.538461538
30/10/2022;15;1;16;8;90;11;2.38655741;3080;47;603.7;63.5432;96.5;0.09375;0.122222222;26.93586168;0.666666667;15
31/10/2022;10;8;18;6;85;12;3.07311804;3812;49;1231.979;49.55585;117.5;0.078703704;0.141176471;54.96838818;0.75;1.25
01/11/2022;12;4;16;8;84;8;3.068947639;3936;51;605.742;55.46848;103.5;0.0875;0.095238095;27.02697156;0.666666667;3
02/11/2022;13;10;23;1;141;43;6.686443713;8220.54;50;1047.741;87.041149;124;0.102173913;0.304964539;46.7480647;0.958333333;1.3
03/11/2022;12;11;23;1;109;30;4.40819143;5452;55;1432.194;36.76993763;104;0.078985507;0.275229358;63.90157278;0.958333333;1.090909091
04/11/2022;12;11;23;1;111;27;3.55206762;4462;52;701.938;46.49136;115.5;0.080434783;0.243243243;31.31904071;0.958333333;1.090909091
05/11/2022;12;12;24;0;58;14;2.431084973;3171;60.55;1127.906;46.11752857;95;0.040277778;0.24137931;50.32486336;1;1
06/11/2022;11;8;19;5;82;17;3.49498798;4197;57;1096.216;80.4723;103;0.071929825;0.207317073;48.91092025;0.791666667;1.375
07/11/2022;11;12;23;1;78;27;3.538674083;4558;50;1049.451;68.49766667;77;0.056521739;0.346153846;46.82436141;0.958333333;0.916666667
08/11/2022;14;10;24;0;108;15;3.561208373;4561;50;722.932;51.20248333;89.5;0.075;0.138888889;32.25575014;1;1.4
09/11/2022;14;9;23;1;93;23;3.7265359;4408;41.74;790.747;46.2787;101.5;0.067391304;0.247311828;35.28151701;0.958333333;1.555555556
10/11/2022;9;12;21;3;98;29;4.736275273;5334;52;710.201;56.3319;103;0.077777778;0.295918367;31.68771891;0.875;0.75
11/11/2022;14;11;25;-1;75;30;3.483393752;4403;51.4564;724.67;66.8986;101.5;0.05;0.4;32.33329615;1.041666667;1.272727273
12/11/2022;6;9;15;9;21;7;1.3602682;1682;53;931.59;66.815025;96.25;0.023333333;0.333333333;41.56564417;0.625;0.666666667
13/11/2022;17;7;24;0;108;9;2.978293193;3734;47;697.523;58.14603333;91.5;0.075;0.083333333;31.12205243;1;2.428571429
14/11/2022;14;8;22;2;143;34;5.611469789;6965;50;1691.076;55.43576;99;0.108333333;0.237762238;75.45235917;0.916666667;1.75
15/11/2022;12;11;23;1;108;16;3.3288341;4182;54;585.726;36.93631667;97;0.07826087;0.148148148;26.13389849;0.958333333;1.090909091
16/11/2022;8;15;23;1;50;11;1.75754948;2250;56;438.254;50.71055;94;0.036231884;0.22;19.55399888;0.958333333;0.533333333
17/11/2022;13;10;23;1;34;10;1.711729708;2223;48;881.551;69.67148333;96.625;0.024637681;0.294117647;39.33300613;0.958333333;1.3
18/11/2022;15;9;24;0;139;14;3.68546199;4604;46;838.094;44.67983333;96.25;0.096527778;0.100719424;37.3940435;1;1.666666667
19/11/2022;11;3;14;10;98;14;3.656846073;4589;54;1024.936;49.721294;95;0.116666667;0.142857143;45.73055215;0.583333333;3.666666667
